"Nazwa";"Zadruk";"Laminowanie";"Mechanizm";"Wielobig";"Kółko grzbietowe";"Kieszonki (wklejane)";"Nakład";"Product quantity limit";"Koszt";"Dodatkowe dni"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR23/04/152";"Nej";"Nej";"Ryggficka";"700";"799";"21.56";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR23/04/152";"Nej";"Nej";"Ryggficka";"800";"899";"21.13";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR23/04/152";"Nej";"Nej";"Ryggficka";"900";"999";"20.70";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR23/04/152";"Nej";"Nej";"Ryggficka";"1000";"9999";"20.27";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR23/04/152";"Nej";"Nej";"Trekantig ficka";"1";"9";"432.52";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR23/04/152";"Nej";"Nej";"Trekantig ficka";"10";"19";"110.60";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR23/04/152";"Nej";"Nej";"Trekantig ficka";"20";"49";"69.83";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR23/04/152";"Nej";"Nej";"Trekantig ficka";"50";"74";"48.38";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR23/04/152";"Nej";"Nej";"Trekantig ficka";"75";"99";"41.94";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR23/04/152";"Nej";"Nej";"Trekantig ficka";"100";"149";"37.65";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR23/04/152";"Nej";"Nej";"Trekantig ficka";"150";"199";"33.36";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR23/04/152";"Nej";"Nej";"Trekantig ficka";"200";"249";"32.29";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR23/04/152";"Nej";"Nej";"Trekantig ficka";"250";"299";"31.22";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR23/04/152";"Nej";"Nej";"Trekantig ficka";"300";"399";"29.07";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR23/04/152";"Nej";"Nej";"Trekantig ficka";"400";"499";"25.85";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR23/04/152";"Nej";"Nej";"Trekantig ficka";"500";"599";"23.71";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR23/04/152";"Nej";"Nej";"Trekantig ficka";"600";"699";"22.21";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR23/04/152";"Nej";"Nej";"Trekantig ficka";"700";"799";"21.78";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR23/04/152";"Nej";"Nej";"Trekantig ficka";"800";"899";"21.35";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR23/04/152";"Nej";"Nej";"Trekantig ficka";"900";"999";"20.92";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR23/04/152";"Nej";"Nej";"Trekantig ficka";"1000";"9999";"20.49";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Ja";"Nej";"Ficka för visitkort";"1";"9";"432.95";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Ja";"Nej";"Ficka för visitkort";"10";"19";"111.13";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Ja";"Nej";"Ficka för visitkort";"20";"49";"70.37";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Ja";"Nej";"Ficka för visitkort";"50";"74";"48.92";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Ja";"Nej";"Ficka för visitkort";"75";"99";"42.48";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Ja";"Nej";"Ficka för visitkort";"100";"149";"38.19";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Ja";"Nej";"Ficka för visitkort";"150";"199";"33.90";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Ja";"Nej";"Ficka för visitkort";"200";"249";"32.83";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Ja";"Nej";"Ficka för visitkort";"250";"299";"31.75";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Ja";"Nej";"Ficka för visitkort";"300";"399";"29.61";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Ja";"Nej";"Ficka för visitkort";"400";"499";"26.39";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Ja";"Nej";"Ficka för visitkort";"500";"599";"24.24";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Ja";"Nej";"Ficka för visitkort";"600";"699";"22.74";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Ja";"Nej";"Ficka för visitkort";"700";"799";"22.31";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Ja";"Nej";"Ficka för visitkort";"800";"899";"21.88";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Ja";"Nej";"Ficka för visitkort";"900";"999";"21.45";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Ja";"Nej";"Ficka för visitkort";"1000";"9999";"21.03";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Ja";"Nej";"Icke";"1";"9";"432.09";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Ja";"Nej";"Icke";"10";"19";"110.28";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Ja";"Nej";"Icke";"20";"49";"69.51";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Ja";"Nej";"Icke";"50";"74";"48.06";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Ja";"Nej";"Icke";"75";"99";"41.62";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Ja";"Nej";"Icke";"100";"149";"37.33";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Ja";"Nej";"Icke";"150";"199";"33.04";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Ja";"Nej";"Icke";"200";"249";"31.97";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Ja";"Nej";"Icke";"250";"299";"30.89";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Ja";"Nej";"Icke";"300";"399";"28.75";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Ja";"Nej";"Icke";"400";"499";"25.53";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Ja";"Nej";"Icke";"500";"599";"23.39";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Ja";"Nej";"Icke";"600";"699";"21.88";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Ja";"Nej";"Icke";"700";"799";"21.45";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Ja";"Nej";"Icke";"800";"899";"21.03";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Ja";"Nej";"Icke";"900";"999";"20.60";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Ja";"Nej";"Icke";"1000";"9999";"20.17";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Ja";"Nej";"Ryggficka";"1";"9";"432.95";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Ja";"Nej";"Ryggficka";"10";"19";"111.13";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Ja";"Nej";"Ryggficka";"20";"49";"70.37";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Ja";"Nej";"Ryggficka";"50";"74";"48.92";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Ja";"Nej";"Ryggficka";"75";"99";"42.48";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Ja";"Nej";"Ryggficka";"100";"149";"38.19";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Ja";"Nej";"Ryggficka";"150";"199";"33.90";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Ja";"Nej";"Ryggficka";"200";"249";"32.83";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Ja";"Nej";"Ryggficka";"250";"299";"31.75";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Ja";"Nej";"Ryggficka";"300";"399";"29.61";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Ja";"Nej";"Ryggficka";"400";"499";"26.39";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Ja";"Nej";"Ryggficka";"500";"599";"24.24";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Ja";"Nej";"Ryggficka";"600";"699";"22.74";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Ja";"Nej";"Ryggficka";"700";"799";"22.31";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Ja";"Nej";"Ryggficka";"800";"899";"21.88";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Ja";"Nej";"Ryggficka";"900";"999";"21.45";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Ja";"Nej";"Ryggficka";"1000";"9999";"21.03";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Ja";"Nej";"Trekantig ficka";"1";"9";"433.16";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Ja";"Nej";"Trekantig ficka";"10";"19";"111.35";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Ja";"Nej";"Trekantig ficka";"20";"49";"70.58";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Ja";"Nej";"Trekantig ficka";"50";"74";"49.13";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Ja";"Nej";"Trekantig ficka";"75";"99";"42.69";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Ja";"Nej";"Trekantig ficka";"100";"149";"38.40";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Ja";"Nej";"Trekantig ficka";"150";"199";"34.11";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Ja";"Nej";"Trekantig ficka";"200";"249";"33.04";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Ja";"Nej";"Trekantig ficka";"250";"299";"31.97";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Ja";"Nej";"Trekantig ficka";"300";"399";"29.82";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Ja";"Nej";"Trekantig ficka";"400";"499";"26.60";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Ja";"Nej";"Trekantig ficka";"500";"599";"24.46";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Ja";"Nej";"Trekantig ficka";"600";"699";"22.96";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Ja";"Nej";"Trekantig ficka";"700";"799";"22.53";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Ja";"Nej";"Trekantig ficka";"800";"899";"22.10";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Ja";"Nej";"Trekantig ficka";"900";"999";"21.67";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Ja";"Nej";"Trekantig ficka";"1000";"9999";"21.24";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Nej";"Nej";"Ficka för visitkort";"1";"9";"432.52";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Nej";"Nej";"Ficka för visitkort";"10";"19";"110.70";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Nej";"Nej";"Ficka för visitkort";"20";"49";"69.94";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Nej";"Nej";"Ficka för visitkort";"50";"74";"48.49";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Nej";"Nej";"Ficka för visitkort";"75";"99";"42.05";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Nej";"Nej";"Ficka för visitkort";"100";"149";"37.76";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Nej";"Nej";"Ficka för visitkort";"150";"199";"33.47";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Nej";"Nej";"Ficka för visitkort";"200";"249";"32.40";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Nej";"Nej";"Ficka för visitkort";"250";"299";"31.32";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Nej";"Nej";"Ficka för visitkort";"300";"399";"29.18";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Nej";"Nej";"Ficka för visitkort";"400";"499";"25.96";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Nej";"Nej";"Ficka för visitkort";"500";"599";"23.81";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Nej";"Nej";"Ficka för visitkort";"600";"699";"22.31";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Nej";"Nej";"Ficka för visitkort";"700";"799";"21.88";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Nej";"Nej";"Ficka för visitkort";"800";"899";"21.45";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Nej";"Nej";"Ficka för visitkort";"900";"999";"21.03";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Nej";"Nej";"Ficka för visitkort";"1000";"9999";"20.60";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Nej";"Nej";"Icke";"1";"9";"431.66";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Nej";"Nej";"Icke";"10";"19";"109.85";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Nej";"Nej";"Icke";"20";"49";"69.08";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Nej";"Nej";"Icke";"50";"74";"47.63";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Nej";"Nej";"Icke";"75";"99";"41.19";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Nej";"Nej";"Icke";"100";"149";"36.90";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Nej";"Nej";"Icke";"150";"199";"32.61";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Nej";"Nej";"Icke";"200";"249";"31.54";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Nej";"Nej";"Icke";"250";"299";"30.47";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Nej";"Nej";"Icke";"300";"399";"28.32";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Nej";"Nej";"Icke";"400";"499";"25.10";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Nej";"Nej";"Icke";"500";"599";"22.96";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Nej";"Nej";"Icke";"600";"699";"21.45";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Nej";"Nej";"Icke";"700";"799";"21.03";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Nej";"Nej";"Icke";"800";"899";"20.60";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Nej";"Nej";"Icke";"900";"999";"20.17";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Nej";"Nej";"Icke";"1000";"9999";"19.74";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Nej";"Nej";"Ryggficka";"1";"9";"432.52";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Nej";"Nej";"Ryggficka";"10";"19";"110.70";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Nej";"Nej";"Ryggficka";"20";"49";"69.94";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Nej";"Nej";"Ryggficka";"50";"74";"48.49";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Nej";"Nej";"Ryggficka";"75";"99";"42.05";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Nej";"Nej";"Ryggficka";"100";"149";"37.76";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Nej";"Nej";"Ryggficka";"150";"199";"33.47";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Nej";"Nej";"Ryggficka";"200";"249";"32.40";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Nej";"Nej";"Ryggficka";"250";"299";"31.32";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Nej";"Nej";"Ryggficka";"300";"399";"29.18";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Nej";"Nej";"Ryggficka";"400";"499";"25.96";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Nej";"Nej";"Ryggficka";"500";"599";"23.81";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Nej";"Nej";"Ryggficka";"600";"699";"22.31";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Nej";"Nej";"Ryggficka";"700";"799";"21.88";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Nej";"Nej";"Ryggficka";"800";"899";"21.45";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Nej";"Nej";"Ryggficka";"900";"999";"21.03";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Nej";"Nej";"Ryggficka";"1000";"9999";"20.60";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Nej";"Nej";"Trekantig ficka";"1";"9";"432.73";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Nej";"Nej";"Trekantig ficka";"10";"19";"110.92";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Nej";"Nej";"Trekantig ficka";"20";"49";"70.16";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Nej";"Nej";"Trekantig ficka";"50";"74";"48.70";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Nej";"Nej";"Trekantig ficka";"75";"99";"42.27";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Nej";"Nej";"Trekantig ficka";"100";"149";"37.97";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Nej";"Nej";"Trekantig ficka";"150";"199";"33.68";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Nej";"Nej";"Trekantig ficka";"200";"249";"32.61";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Nej";"Nej";"Trekantig ficka";"250";"299";"31.54";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Nej";"Nej";"Trekantig ficka";"300";"399";"29.39";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Nej";"Nej";"Trekantig ficka";"400";"499";"26.17";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Nej";"Nej";"Trekantig ficka";"500";"599";"24.03";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Nej";"Nej";"Trekantig ficka";"600";"699";"22.53";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Nej";"Nej";"Trekantig ficka";"700";"799";"22.10";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Nej";"Nej";"Trekantig ficka";"800";"899";"21.67";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Nej";"Nej";"Trekantig ficka";"900";"999";"21.24";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR30/04/152";"Nej";"Nej";"Trekantig ficka";"1000";"9999";"20.81";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR38/04/152";"Ja";"Nej";"Ficka för visitkort";"1";"9";"433.70";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR38/04/152";"Ja";"Nej";"Ficka för visitkort";"10";"19";"111.88";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR38/04/152";"Ja";"Nej";"Ficka för visitkort";"20";"49";"71.12";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR38/04/152";"Ja";"Nej";"Ficka för visitkort";"50";"74";"49.67";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR38/04/152";"Ja";"Nej";"Ficka för visitkort";"75";"99";"43.23";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR38/04/152";"Ja";"Nej";"Ficka för visitkort";"100";"149";"38.94";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR38/04/152";"Ja";"Nej";"Ficka för visitkort";"150";"199";"34.65";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR38/04/152";"Ja";"Nej";"Ficka för visitkort";"200";"249";"33.58";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR38/04/152";"Ja";"Nej";"Ficka för visitkort";"250";"299";"32.50";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR38/04/152";"Ja";"Nej";"Ficka för visitkort";"300";"399";"30.36";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR38/04/152";"Ja";"Nej";"Ficka för visitkort";"400";"499";"27.14";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR38/04/152";"Ja";"Nej";"Ficka för visitkort";"500";"599";"24.99";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR38/04/152";"Ja";"Nej";"Ficka för visitkort";"600";"699";"23.49";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR38/04/152";"Ja";"Nej";"Ficka för visitkort";"700";"799";"23.06";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR38/04/152";"Ja";"Nej";"Ficka för visitkort";"800";"899";"22.63";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR38/04/152";"Ja";"Nej";"Ficka för visitkort";"900";"999";"22.21";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR38/04/152";"Ja";"Nej";"Ficka för visitkort";"1000";"9999";"21.78";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR38/04/152";"Ja";"Nej";"Icke";"1";"9";"432.84";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR38/04/152";"Ja";"Nej";"Icke";"10";"19";"111.03";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR38/04/152";"Ja";"Nej";"Icke";"20";"49";"70.26";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR38/04/152";"Ja";"Nej";"Icke";"50";"74";"48.81";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR38/04/152";"Ja";"Nej";"Icke";"75";"99";"42.37";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR38/04/152";"Ja";"Nej";"Icke";"100";"149";"38.08";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR38/04/152";"Ja";"Nej";"Icke";"150";"199";"33.79";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR38/04/152";"Ja";"Nej";"Icke";"200";"249";"32.72";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR38/04/152";"Ja";"Nej";"Icke";"250";"299";"31.65";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR38/04/152";"Ja";"Nej";"Icke";"300";"399";"29.50";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR38/04/152";"Ja";"Nej";"Icke";"400";"499";"26.28";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR38/04/152";"Ja";"Nej";"Icke";"500";"599";"24.14";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR38/04/152";"Ja";"Nej";"Icke";"600";"699";"22.63";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR38/04/152";"Ja";"Nej";"Icke";"700";"799";"22.21";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR38/04/152";"Ja";"Nej";"Icke";"800";"899";"21.78";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR38/04/152";"Ja";"Nej";"Icke";"900";"999";"21.35";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Matt folie";"STR38/04/152";"Ja";"Nej";"Icke";"1000";"9999";"20.92";"0"
